
222.482285 1.000000
224.053085 -0.000006
225.623886 -1.000000
227.194672 0.000006
228.765472 1.000000
230.336273 -0.000006
231.907074 -1.000000
233.477859 0.000006
235.048660 1.000000
236.619461 -0.000007
238.190247 -1.000000
239.761047 0.000007
241.331848 1.000000
242.902634 -0.000007
244.473434 -1.000000
246.044235 0.000007
247.615036 1.000000
249.185822 -0.000007
250.756622 -1.000000
252.327423 0.000007
253.898209 1.000000
255.469009 -0.000007
257.039795 -1.000000
258.610596 0.000007
260.181396 1.000000
261.752197 -0.000007
263.322998 -1.000000
264.893799 0.000007
266.464600 1.000000
268.035370 -0.000007
269.606171 -1.000000
271.176971 0.000008
272.747772 1.000000
274.318573 -0.000008
275.889374 -1.000000
277.460175 0.000008
279.030945 1.000000
280.601746 -0.000008
282.172546 -1.000000
283.743347 0.000008
285.314148 1.000000
286.884949 -0.000008
288.455750 -1.000000
290.026520 0.000008
291.597321 1.000000
293.168121 -0.000008
294.738922 -1.000000
296.309723 0.000008
297.880524 1.000000
299.451324 -0.000008
301.022095 -1.000000
302.592896 0.000008
304.163696 1.000000
305.734497 -0.000008
307.305298 -1.000000
308.876099 0.000009
310.446899 1.000000
312.017670 -0.000009
313.588470 -1.000000
315.159271 0.000009
316.730072 1.000000
318.300873 -0.000009
319.871674 -1.000000
321.442474 0.000009
323.013245 1.000000
324.584045 -0.000009
326.154846 -1.000000
327.725647 0.000009
329.296448 1.000000
330.867249 -0.000009
332.438049 -1.000000
334.008820 0.000009
335.579620 1.000000
337.150421 -0.000009
338.721222 -1.000000
340.292023 0.000009
341.862823 1.000000
343.433594 -0.000010
345.004395 -1.000000
346.575195 0.000010
348.145996 1.000000
349.716797 -0.000010
351.287598 -1.000000
352.858398 0.000010
354.429169 1.000000
355.999969 -0.000010
357.570770 -1.000000
359.141571 0.000010
360.712372 1.000000
362.283173 -0.000010
363.853973 -1.000000
365.424744 0.000010
366.995544 1.000000
368.566345 -0.000010
370.137146 -1.000000
371.707947 0.000010
373.278748 1.000000
374.849548 -0.000010
376.420319 -1.000000
377.991119 0.000010
379.561920 1.000000
381.132721 -0.000011
382.703522 -1.000000
384.274323 0.000011
385.845123 1.000000
387.415894 -0.000011
388.986694 -1.000000
390.557495 0.000011
392.128296 1.000000
393.699097 -0.000011
395.269897 -1.000000
396.840698 0.000011
398.411469 1.000000
399.982269 -0.000011
401.553070 -1.000000
403.123871 0.000011
404.694672 1.000000
406.265472 -0.000011
407.836273 -1.000000
409.407043 0.000011
410.977844 1.000000
412.548645 -0.000011
414.119446 -1.000000
415.690247 0.000012
417.261047 1.000000
418.831848 -0.000012
420.402618 -1.000000
421.973419 0.000012
423.544220 1.000000
425.115021 -0.000012
426.685822 -1.000000
428.256622 0.000012
429.827423 1.000000
431.398193 -0.000012
432.968994 -1.000000
434.539795 0.000012
436.110596 1.000000
437.681396 -0.000012
439.252197 -1.000000
440.822998 0.000012
442.393768 1.000000
443.964569 -0.000012
445.535370 -1.000000
447.106171 0.000012
448.676971 1.000000
450.247772 -0.000013
451.818573 -1.000000
453.389343 0.000013
454.960144 1.000000
456.530945 -0.000013
458.101746 -1.000000
459.672546 0.000013
461.243347 1.000000
462.814148 -0.000013
464.384918 -1.000000
465.955719 0.000013
467.526520 1.000000
469.097321 -0.000013
470.668121 -1.000000
472.238922 0.000013
473.809692 1.000000
475.380493 -0.000013
476.951294 -1.000000
478.522095 0.000013
480.092896 1.000000
481.663696 -0.000013
483.234497 -1.000000
484.805267 0.000013
486.376068 1.000000
487.946869 -0.000014
489.517670 -1.000000
491.088470 0.000014
492.659271 1.000000
494.230072 -0.000014
495.800842 -1.000000
497.371643 0.000014
498.942444 1.000000
500.513245 -0.000014
502.084045 -1.000000
503.654846 0.000014
505.225647 1.000000
506.796417 -0.000014
508.367218 -1.000000
509.938019 0.000014
511.508820 1.000000
513.079590 -0.000014
514.650391 -1.000000
516.221191 0.000014
517.791992 1.000000
519.362793 -0.000014
520.933594 -1.000000
522.504395 0.000015
524.075195 1.000000
525.645996 -0.000015
527.216797 -1.000000
528.787598 0.000015
530.358398 1.000000
531.929199 -0.000015
533.500000 -1.000000
535.070740 0.000015
536.641541 1.000000
538.212341 -0.000015
539.783142 -1.000000
541.353943 0.000015
542.924744 1.000000
544.495544 -0.000015
546.066345 -1.000000
547.637146 0.000015
549.207947 1.000000
550.778748 -0.000015
552.349548 -1.000000
553.920349 0.000015
555.491089 1.000000
557.061890 -0.000015
558.632690 -1.000000
560.203491 0.000016
561.774292 1.000000
563.345093 -0.000016
564.915894 -1.000000
566.486694 0.000016
568.057495 1.000000
569.628296 -0.000016
571.199097 -1.000000
572.769897 0.000016
574.340698 1.000000
575.911499 -0.000016
577.482239 -1.000000
579.053040 0.000016
580.623840 1.000000
582.194641 -0.000016
583.765442 -1.000000
585.336243 0.000016
586.907043 1.000000
588.477844 -0.000016
590.048645 -1.000000
591.619446 0.000016
593.190247 1.000000
594.761047 -0.000017
596.331848 -1.000000
597.902649 0.000017
599.473389 1.000000
601.044189 -0.000017
602.614990 -1.000000
604.185791 0.000017
605.756592 1.000000
607.327393 -0.000017
608.898193 -1.000000
610.468994 0.000017
612.039795 1.000000
613.610596 -0.000017
615.181396 -1.000000
616.752197 0.000017
618.322998 1.000000
619.893799 -0.000017
621.464539 -1.000000
623.035339 0.000017
624.606140 1.000000
626.176941 -0.000017
627.747742 -1.000000
629.318542 0.000017
630.889343 1.000000
632.460144 -0.000018
634.030945 -1.000000
635.601746 0.000018
637.172546 1.000000
638.743347 -0.000018
640.314148 -1.000000
641.884949 0.000018
643.455688 1.000000
645.026489 -0.000018
646.597290 -1.000000
648.168091 0.000018
649.738892 1.000000
651.309692 -0.000018
652.880493 -1.000000
654.451294 0.000018
656.022095 1.000000
657.592896 -0.000018
659.163696 -1.000000
660.734497 0.000018
662.305298 1.000000
663.876099 -0.000018
665.446838 -1.000000
667.017639 0.000019
668.588440 1.000000
670.159241 -0.000019
671.730042 -1.000000
673.300842 0.000019
674.871643 1.000000
676.442444 -0.000019
678.013245 -1.000000
679.584045 0.000019
681.154846 1.000000
682.725647 -0.000019
684.296448 -1.000000
685.867188 0.000019
687.437988 1.000000
689.008789 -0.000019
690.579590 -1.000000
692.150391 0.000019
693.721191 1.000000
695.291992 -0.000019
696.862793 -1.000000
698.433594 0.000019
700.004395 1.000000
701.575195 -0.000019
703.145996 -1.000000
704.716797 0.000020
706.287598 1.000000
707.858337 -0.000020
709.429138 -1.000000
710.999939 0.000020
712.570740 1.000000
714.141541 -0.000020
715.712341 -1.000000
717.283142 0.000020
718.853943 1.000000
720.424744 -0.000020
721.995544 -1.000000
723.566345 0.000020
725.137146 1.000000
726.707947 -0.000020
728.278748 -1.000000
729.849487 0.000020
731.420288 1.000000
732.991089 -0.000020
734.561890 -1.000000
736.132690 0.000020
737.703491 1.000000
739.274292 -0.000021
740.845093 -1.000000
742.415894 0.000021
743.986694 1.000000
745.557495 -0.000021
747.128296 -1.000000
748.699097 0.000021
750.269897 1.000000
751.840637 -0.000021
753.411438 -1.000000
754.982239 0.000021
756.553040 1.000000
758.123840 -0.000021
759.694641 -1.000000
761.265442 0.000021
762.836243 1.000000
764.407043 -0.000021
765.977844 -1.000000
767.548645 0.000021
769.119446 1.000000
770.690247 -0.000021
772.261047 -1.000000
773.831787 0.000022
775.402588 1.000000
776.973389 -0.000022
778.544189 -1.000000
780.114990 0.000022
781.685791 1.000000
783.256592 -0.000022
784.827393 -1.000000
